timestamp,openPrice,highPrice,lowPrice,closePrice
2026-01-05 09:30:00,"{'bid': 4426.66, 'ask': 4426.96}","{'bid': 4430.82, 'ask': 4431.12}","{'bid': 4423.64, 'ask': 4423.94}","{'bid': 4429.85, 'ask': 4430.15}"
2026-01-05 09:45:00,"{'bid': 4429.86, 'ask': 4430.16}","{'bid': 4433.82, 'ask': 4434.12}","{'bid': 4429.79, 'ask': 4430.09}","{'bid': 4430.06, 'ask': 4430.36}"
2026-01-05 10:00:00,"{'bid': 4430.05, 'ask': 4430.35}","{'bid': 4432.18, 'ask': 4432.48}","{'bid': 4426.11, 'ask': 4426.41}","{'bid': 4430.38, 'ask': 4430.68}"
2026-01-05 10:15:00,"{'bid': 4430.37, 'ask': 4430.67}","{'bid': 4434.44, 'ask': 4434.74}","{'bid': 4429.68, 'ask': 4429.98}","{'bid': 4432.59, 'ask': 4432.89}"
2026-01-05 10:30:00,"{'bid': 4432.55, 'ask': 4432.85}","{'bid': 4438.17, 'ask': 4438.47}","{'bid': 4430.95, 'ask': 4431.25}","{'bid': 4437.59, 'ask': 4437.89}"
2026-01-05 10:45:00,"{'bid': 4437.65, 'ask': 4437.95}","{'bid': 4438.13, 'ask': 4438.43}","{'bid': 4433.93, 'ask': 4434.23}","{'bid': 4434.81, 'ask': 4435.11}"
2026-01-05 11:00:00,"{'bid': 4434.83, 'ask': 4435.13}","{'bid': 4435.36, 'ask': 4435.66}","{'bid': 4430.83, 'ask': 4431.13}","{'bid': 4433.1, 'ask': 4433.4}"
2026-01-05 11:15:00,"{'bid': 4433.12, 'ask': 4433.42}","{'bid': 4436.53, 'ask': 4436.83}","{'bid': 4431.39, 'ask': 4431.69}","{'bid': 4433.23, 'ask': 4433.53}"
2026-01-05 11:30:00,"{'bid': 4433.17, 'ask': 4433.47}","{'bid': 4439.04, 'ask': 4439.34}","{'bid': 4432.67, 'ask': 4432.97}","{'bid': 4434.94, 'ask': 4435.24}"
2026-01-05 11:45:00,"{'bid': 4434.96, 'ask': 4435.26}","{'bid': 4439.79, 'ask': 4440.09}","{'bid': 4434.17, 'ask': 4434.47}","{'bid': 4436.11, 'ask': 4436.41}"
2026-01-05 12:00:00,"{'bid': 4436.21, 'ask': 4436.51}","{'bid': 4437.31, 'ask': 4437.61}","{'bid': 4430.13, 'ask': 4430.43}","{'bid': 4433.22, 'ask': 4433.52}"
2026-01-05 12:15:00,"{'bid': 4433.28, 'ask': 4433.58}","{'bid': 4433.68, 'ask': 4433.98}","{'bid': 4411.11, 'ask': 4411.41}","{'bid': 4417.13, 'ask': 4417.43}"
2026-01-05 12:30:00,"{'bid': 4417.27, 'ask': 4417.57}","{'bid': 4424.48, 'ask': 4424.78}","{'bid': 4415.21, 'ask': 4415.51}","{'bid': 4424.01, 'ask': 4424.31}"
2026-01-05 12:45:00,"{'bid': 4423.97, 'ask': 4424.27}","{'bid': 4426.0, 'ask': 4426.3}","{'bid': 4418.01, 'ask': 4418.31}","{'bid': 4419.3, 'ask': 4419.6}"
2026-01-05 13:00:00,"{'bid': 4419.28, 'ask': 4419.58}","{'bid': 4421.33, 'ask': 4421.63}","{'bid': 4416.64, 'ask': 4416.94}","{'bid': 4417.76, 'ask': 4418.06}"
2026-01-05 13:15:00,"{'bid': 4417.8, 'ask': 4418.1}","{'bid': 4418.38, 'ask': 4418.68}","{'bid': 4413.74, 'ask': 4414.04}","{'bid': 4415.67, 'ask': 4415.97}"
2026-01-05 13:30:00,"{'bid': 4415.66, 'ask': 4415.96}","{'bid': 4417.14, 'ask': 4417.44}","{'bid': 4406.12, 'ask': 4406.42}","{'bid': 4409.76, 'ask': 4410.06}"
2026-01-05 13:45:00,"{'bid': 4409.8, 'ask': 4410.1}","{'bid': 4412.3, 'ask': 4412.6}","{'bid': 4405.51, 'ask': 4405.81}","{'bid': 4409.57, 'ask': 4409.87}"
2026-01-05 14:00:00,"{'bid': 4409.62, 'ask': 4409.92}","{'bid': 4418.87, 'ask': 4419.17}","{'bid': 4407.15, 'ask': 4407.45}","{'bid': 4409.17, 'ask': 4409.47}"
2026-01-05 14:15:00,"{'bid': 4409.1, 'ask': 4409.4}","{'bid': 4413.11, 'ask': 4413.41}","{'bid': 4396.99, 'ask': 4397.29}","{'bid': 4399.62, 'ask': 4399.92}"
2026-01-05 14:30:00,"{'bid': 4399.7, 'ask': 4400.0}","{'bid': 4414.32, 'ask': 4414.62}","{'bid': 4396.13, 'ask': 4396.43}","{'bid': 4412.08, 'ask': 4412.38}"
2026-01-05 14:45:00,"{'bid': 4412.07, 'ask': 4412.37}","{'bid': 4417.23, 'ask': 4417.53}","{'bid': 4411.3, 'ask': 4411.6}","{'bid': 4416.73, 'ask': 4417.03}"
2026-01-05 15:00:00,"{'bid': 4416.77, 'ask': 4417.07}","{'bid': 4428.33, 'ask': 4428.63}","{'bid': 4416.77, 'ask': 4417.07}","{'bid': 4426.22, 'ask': 4426.52}"
2026-01-05 15:15:00,"{'bid': 4426.24, 'ask': 4426.54}","{'bid': 4429.63, 'ask': 4429.93}","{'bid': 4420.26, 'ask': 4420.56}","{'bid': 4421.07, 'ask': 4421.37}"
2026-01-05 15:30:00,"{'bid': 4421.03, 'ask': 4421.33}","{'bid': 4429.94, 'ask': 4430.24}","{'bid': 4417.81, 'ask': 4418.11}","{'bid': 4429.74, 'ask': 4430.04}"
2026-01-05 15:45:00,"{'bid': 4429.68, 'ask': 4429.98}","{'bid': 4442.79, 'ask': 4443.09}","{'bid': 4428.07, 'ask': 4428.37}","{'bid': 4436.86, 'ask': 4437.16}"
2026-01-05 16:00:00,"{'bid': 4436.8, 'ask': 4437.4}","{'bid': 4455.71, 'ask': 4456.01}","{'bid': 4436.8, 'ask': 4437.4}","{'bid': 4449.14, 'ask': 4449.44}"
2026-01-05 16:15:00,"{'bid': 4449.16, 'ask': 4449.46}","{'bid': 4452.33, 'ask': 4452.63}","{'bid': 4442.42, 'ask': 4442.72}","{'bid': 4444.59, 'ask': 4444.89}"
2026-01-05 16:30:00,"{'bid': 4444.63, 'ask': 4444.93}","{'bid': 4447.8, 'ask': 4448.1}","{'bid': 4435.44, 'ask': 4435.74}","{'bid': 4447.3, 'ask': 4447.6}"
2026-01-05 16:45:00,"{'bid': 4447.33, 'ask': 4447.63}","{'bid': 4450.13, 'ask': 4450.43}","{'bid': 4440.63, 'ask': 4440.93}","{'bid': 4448.51, 'ask': 4448.81}"
2026-01-05 17:00:00,"{'bid': 4448.53, 'ask': 4448.83}","{'bid': 4451.35, 'ask': 4451.65}","{'bid': 4438.36, 'ask': 4438.66}","{'bid': 4446.32, 'ask': 4446.62}"
2026-01-05 17:15:00,"{'bid': 4446.35, 'ask': 4446.65}","{'bid': 4448.73, 'ask': 4449.03}","{'bid': 4440.25, 'ask': 4440.55}","{'bid': 4440.75, 'ask': 4441.05}"
2026-01-05 17:30:00,"{'bid': 4440.74, 'ask': 4441.04}","{'bid': 4445.97, 'ask': 4446.27}","{'bid': 4440.07, 'ask': 4440.37}","{'bid': 4445.11, 'ask': 4445.41}"
2026-01-05 17:45:00,"{'bid': 4445.02, 'ask': 4445.32}","{'bid': 4454.36, 'ask': 4454.66}","{'bid': 4440.68, 'ask': 4440.98}","{'bid': 4441.73, 'ask': 4442.03}"
2026-01-05 18:00:00,"{'bid': 4441.75, 'ask': 4442.05}","{'bid': 4442.34, 'ask': 4442.64}","{'bid': 4432.3, 'ask': 4432.6}","{'bid': 4442.25, 'ask': 4442.55}"
2026-01-05 18:15:00,"{'bid': 4442.26, 'ask': 4442.56}","{'bid': 4448.93, 'ask': 4449.23}","{'bid': 4442.15, 'ask': 4442.45}","{'bid': 4445.84, 'ask': 4446.14}"
2026-01-05 18:30:00,"{'bid': 4445.85, 'ask': 4446.15}","{'bid': 4447.47, 'ask': 4447.77}","{'bid': 4437.6, 'ask': 4437.9}","{'bid': 4439.45, 'ask': 4439.75}"
2026-01-05 18:45:00,"{'bid': 4439.42, 'ask': 4439.72}","{'bid': 4445.63, 'ask': 4445.93}","{'bid': 4439.12, 'ask': 4439.42}","{'bid': 4443.47, 'ask': 4443.77}"
2026-01-05 19:00:00,"{'bid': 4443.45, 'ask': 4443.75}","{'bid': 4448.15, 'ask': 4448.45}","{'bid': 4441.63, 'ask': 4441.93}","{'bid': 4447.23, 'ask': 4447.53}"
2026-01-05 19:15:00,"{'bid': 4447.24, 'ask': 4447.54}","{'bid': 4448.46, 'ask': 4448.76}","{'bid': 4439.78, 'ask': 4440.08}","{'bid': 4441.26, 'ask': 4441.56}"
2026-01-05 19:30:00,"{'bid': 4441.18, 'ask': 4441.48}","{'bid': 4445.89, 'ask': 4446.19}","{'bid': 4441.01, 'ask': 4441.31}","{'bid': 4443.57, 'ask': 4443.87}"
2026-01-05 19:45:00,"{'bid': 4443.59, 'ask': 4443.89}","{'bid': 4448.46, 'ask': 4448.76}","{'bid': 4442.64, 'ask': 4442.94}","{'bid': 4448.46, 'ask': 4448.76}"
2026-01-05 20:00:00,"{'bid': 4448.52, 'ask': 4448.82}","{'bid': 4449.41, 'ask': 4449.71}","{'bid': 4434.61, 'ask': 4434.91}","{'bid': 4439.97, 'ask': 4440.27}"
2026-01-05 20:15:00,"{'bid': 4439.98, 'ask': 4440.28}","{'bid': 4442.93, 'ask': 4443.23}","{'bid': 4437.61, 'ask': 4437.91}","{'bid': 4441.57, 'ask': 4441.87}"
2026-01-05 20:30:00,"{'bid': 4441.62, 'ask': 4441.92}","{'bid': 4445.85, 'ask': 4446.15}","{'bid': 4441.0, 'ask': 4441.3}","{'bid': 4442.74, 'ask': 4443.04}"
2026-01-05 20:45:00,"{'bid': 4442.78, 'ask': 4443.08}","{'bid': 4444.08, 'ask': 4444.38}","{'bid': 4438.56, 'ask': 4438.86}","{'bid': 4439.77, 'ask': 4440.07}"
2026-01-05 21:00:00,"{'bid': 4439.76, 'ask': 4440.06}","{'bid': 4445.33, 'ask': 4445.63}","{'bid': 4439.06, 'ask': 4439.36}","{'bid': 4443.87, 'ask': 4444.17}"
2026-01-05 21:15:00,"{'bid': 4443.9, 'ask': 4444.2}","{'bid': 4447.03, 'ask': 4447.33}","{'bid': 4442.74, 'ask': 4443.04}","{'bid': 4445.5, 'ask': 4445.8}"
2026-01-05 21:30:00,"{'bid': 4445.54, 'ask': 4445.84}","{'bid': 4445.54, 'ask': 4445.84}","{'bid': 4437.85, 'ask': 4438.15}","{'bid': 4437.92, 'ask': 4438.22}"
2026-01-05 21:45:00,"{'bid': 4437.99, 'ask': 4438.29}","{'bid': 4445.86, 'ask': 4446.16}","{'bid': 4437.99, 'ask': 4438.29}","{'bid': 4444.88, 'ask': 4445.18}"
2026-01-05 22:00:00,"{'bid': 4445.05, 'ask': 4445.35}","{'bid': 4448.13, 'ask': 4448.43}","{'bid': 4445.05, 'ask': 4445.35}","{'bid': 4447.03, 'ask': 4447.33}"
2026-01-05 22:15:00,"{'bid': 4447.02, 'ask': 4447.32}","{'bid': 4447.04, 'ask': 4447.34}","{'bid': 4443.39, 'ask': 4443.69}","{'bid': 4445.52, 'ask': 4445.82}"
2026-01-05 22:30:00,"{'bid': 4445.5, 'ask': 4445.8}","{'bid': 4448.42, 'ask': 4448.72}","{'bid': 4445.38, 'ask': 4445.68}","{'bid': 4446.14, 'ask': 4446.44}"
2026-01-05 22:45:00,"{'bid': 4446.05, 'ask': 4446.35}","{'bid': 4449.19, 'ask': 4449.49}","{'bid': 4445.41, 'ask': 4445.71}","{'bid': 4448.86, 'ask': 4449.16}"
2026-01-06 00:00:00,"{'bid': 4448.71, 'ask': 4449.91}","{'bid': 4460.11, 'ask': 4460.41}","{'bid': 4448.21, 'ask': 4449.41}","{'bid': 4451.5, 'ask': 4451.8}"
2026-01-06 00:15:00,"{'bid': 4451.45, 'ask': 4451.75}","{'bid': 4453.4, 'ask': 4453.7}","{'bid': 4448.57, 'ask': 4448.87}","{'bid': 4448.8, 'ask': 4449.1}"
2026-01-06 00:30:00,"{'bid': 4448.78, 'ask': 4449.08}","{'bid': 4450.21, 'ask': 4450.51}","{'bid': 4438.65, 'ask': 4438.95}","{'bid': 4442.84, 'ask': 4443.14}"
2026-01-06 00:45:00,"{'bid': 4442.82, 'ask': 4443.12}","{'bid': 4443.96, 'ask': 4444.26}","{'bid': 4436.69, 'ask': 4436.99}","{'bid': 4440.38, 'ask': 4440.68}"
2026-01-06 01:00:00,"{'bid': 4440.4, 'ask': 4440.7}","{'bid': 4441.68, 'ask': 4441.98}","{'bid': 4436.61, 'ask': 4436.91}","{'bid': 4440.53, 'ask': 4440.83}"
2026-01-06 01:15:00,"{'bid': 4440.55, 'ask': 4440.85}","{'bid': 4442.65, 'ask': 4442.95}","{'bid': 4439.4, 'ask': 4439.7}","{'bid': 4440.84, 'ask': 4441.14}"
2026-01-06 01:30:00,"{'bid': 4440.88, 'ask': 4441.18}","{'bid': 4444.77, 'ask': 4445.07}","{'bid': 4430.42, 'ask': 4430.72}","{'bid': 4436.44, 'ask': 4436.74}"
2026-01-06 01:45:00,"{'bid': 4436.45, 'ask': 4436.75}","{'bid': 4438.06, 'ask': 4438.36}","{'bid': 4434.57, 'ask': 4434.87}","{'bid': 4436.3, 'ask': 4436.6}"
2026-01-06 02:00:00,"{'bid': 4436.34, 'ask': 4436.64}","{'bid': 4442.15, 'ask': 4442.45}","{'bid': 4427.75, 'ask': 4428.05}","{'bid': 4441.7, 'ask': 4442.0}"
2026-01-06 02:15:00,"{'bid': 4441.72, 'ask': 4442.02}","{'bid': 4444.19, 'ask': 4444.49}","{'bid': 4433.79, 'ask': 4434.09}","{'bid': 4434.88, 'ask': 4435.18}"
2026-01-06 02:30:00,"{'bid': 4434.96, 'ask': 4435.26}","{'bid': 4443.29, 'ask': 4443.59}","{'bid': 4432.53, 'ask': 4432.83}","{'bid': 4439.17, 'ask': 4439.47}"
2026-01-06 02:45:00,"{'bid': 4439.2, 'ask': 4439.5}","{'bid': 4452.16, 'ask': 4452.46}","{'bid': 4438.28, 'ask': 4438.58}","{'bid': 4450.39, 'ask': 4450.69}"
2026-01-06 03:00:00,"{'bid': 4450.43, 'ask': 4450.73}","{'bid': 4460.5, 'ask': 4460.8}","{'bid': 4448.57, 'ask': 4448.87}","{'bid': 4459.52, 'ask': 4459.82}"
2026-01-06 03:15:00,"{'bid': 4459.53, 'ask': 4459.83}","{'bid': 4460.71, 'ask': 4461.01}","{'bid': 4456.52, 'ask': 4456.82}","{'bid': 4460.28, 'ask': 4460.58}"
2026-01-06 03:30:00,"{'bid': 4460.19, 'ask': 4460.49}","{'bid': 4461.18, 'ask': 4461.48}","{'bid': 4448.66, 'ask': 4448.96}","{'bid': 4453.52, 'ask': 4453.82}"
2026-01-06 03:45:00,"{'bid': 4453.45, 'ask': 4453.75}","{'bid': 4457.46, 'ask': 4457.76}","{'bid': 4451.73, 'ask': 4452.03}","{'bid': 4454.82, 'ask': 4455.12}"
2026-01-06 04:00:00,"{'bid': 4454.88, 'ask': 4455.18}","{'bid': 4465.56, 'ask': 4465.86}","{'bid': 4454.04, 'ask': 4454.34}","{'bid': 4462.51, 'ask': 4462.81}"
2026-01-06 04:15:00,"{'bid': 4462.46, 'ask': 4462.76}","{'bid': 4467.92, 'ask': 4468.22}","{'bid': 4462.01, 'ask': 4462.31}","{'bid': 4463.65, 'ask': 4463.95}"
2026-01-06 04:30:00,"{'bid': 4463.63, 'ask': 4463.93}","{'bid': 4467.6, 'ask': 4467.9}","{'bid': 4463.17, 'ask': 4463.47}","{'bid': 4466.17, 'ask': 4466.47}"
2026-01-06 04:45:00,"{'bid': 4466.14, 'ask': 4466.44}","{'bid': 4468.06, 'ask': 4468.36}","{'bid': 4464.65, 'ask': 4464.95}","{'bid': 4467.68, 'ask': 4467.98}"
2026-01-06 05:00:00,"{'bid': 4467.65, 'ask': 4467.95}","{'bid': 4468.49, 'ask': 4468.79}","{'bid': 4464.63, 'ask': 4464.93}","{'bid': 4465.63, 'ask': 4465.93}"
2026-01-06 05:15:00,"{'bid': 4465.59, 'ask': 4465.89}","{'bid': 4467.43, 'ask': 4467.73}","{'bid': 4463.25, 'ask': 4463.55}","{'bid': 4464.76, 'ask': 4465.06}"
2026-01-06 05:30:00,"{'bid': 4464.74, 'ask': 4465.04}","{'bid': 4466.28, 'ask': 4466.58}","{'bid': 4461.63, 'ask': 4461.93}","{'bid': 4462.63, 'ask': 4462.93}"
2026-01-06 05:45:00,"{'bid': 4462.6, 'ask': 4462.9}","{'bid': 4468.27, 'ask': 4468.57}","{'bid': 4462.51, 'ask': 4462.81}","{'bid': 4467.28, 'ask': 4467.58}"
2026-01-06 06:00:00,"{'bid': 4467.19, 'ask': 4467.49}","{'bid': 4469.45, 'ask': 4469.75}","{'bid': 4466.97, 'ask': 4467.27}","{'bid': 4467.37, 'ask': 4467.67}"
2026-01-06 06:15:00,"{'bid': 4467.32, 'ask': 4467.62}","{'bid': 4470.65, 'ask': 4470.95}","{'bid': 4466.83, 'ask': 4467.13}","{'bid': 4469.7, 'ask': 4470.0}"
2026-01-06 06:30:00,"{'bid': 4469.67, 'ask': 4469.97}","{'bid': 4474.1, 'ask': 4474.4}","{'bid': 4461.93, 'ask': 4462.23}","{'bid': 4463.06, 'ask': 4463.36}"
2026-01-06 06:45:00,"{'bid': 4463.22, 'ask': 4463.52}","{'bid': 4464.83, 'ask': 4465.13}","{'bid': 4449.63, 'ask': 4449.93}","{'bid': 4452.49, 'ask': 4452.79}"
2026-01-06 07:00:00,"{'bid': 4452.53, 'ask': 4452.83}","{'bid': 4458.2, 'ask': 4458.5}","{'bid': 4451.52, 'ask': 4451.82}","{'bid': 4456.7, 'ask': 4457.0}"
2026-01-06 07:15:00,"{'bid': 4456.72, 'ask': 4457.02}","{'bid': 4461.05, 'ask': 4461.35}","{'bid': 4455.31, 'ask': 4455.61}","{'bid': 4460.96, 'ask': 4461.26}"
2026-01-06 07:30:00,"{'bid': 4461.0, 'ask': 4461.3}","{'bid': 4465.59, 'ask': 4465.89}","{'bid': 4458.83, 'ask': 4459.13}","{'bid': 4463.59, 'ask': 4463.89}"
2026-01-06 07:45:00,"{'bid': 4463.54, 'ask': 4463.84}","{'bid': 4466.91, 'ask': 4467.21}","{'bid': 4461.12, 'ask': 4461.42}","{'bid': 4465.69, 'ask': 4465.99}"
2026-01-06 08:00:00,"{'bid': 4465.67, 'ask': 4465.97}","{'bid': 4470.4, 'ask': 4470.7}","{'bid': 4464.29, 'ask': 4464.59}","{'bid': 4468.33, 'ask': 4468.63}"
2026-01-06 08:15:00,"{'bid': 4468.36, 'ask': 4468.66}","{'bid': 4469.59, 'ask': 4469.89}","{'bid': 4461.49, 'ask': 4461.79}","{'bid': 4464.48, 'ask': 4464.78}"
2026-01-06 08:30:00,"{'bid': 4464.49, 'ask': 4464.79}","{'bid': 4467.09, 'ask': 4467.39}","{'bid': 4463.41, 'ask': 4463.71}","{'bid': 4464.47, 'ask': 4464.77}"
2026-01-06 08:45:00,"{'bid': 4464.32, 'ask': 4464.62}","{'bid': 4466.41, 'ask': 4466.71}","{'bid': 4457.13, 'ask': 4457.43}","{'bid': 4459.39, 'ask': 4459.69}"
2026-01-06 09:00:00,"{'bid': 4459.34, 'ask': 4459.64}","{'bid': 4463.36, 'ask': 4463.66}","{'bid': 4457.39, 'ask': 4457.69}","{'bid': 4461.83, 'ask': 4462.13}"
2026-01-06 09:15:00,"{'bid': 4461.85, 'ask': 4462.15}","{'bid': 4475.65, 'ask': 4475.95}","{'bid': 4461.56, 'ask': 4461.86}","{'bid': 4471.02, 'ask': 4471.32}"
2026-01-06 09:30:00,"{'bid': 4471.01, 'ask': 4471.31}","{'bid': 4472.56, 'ask': 4472.86}","{'bid': 4464.39, 'ask': 4464.69}","{'bid': 4465.69, 'ask': 4465.99}"
2026-01-06 09:45:00,"{'bid': 4465.68, 'ask': 4465.98}","{'bid': 4469.32, 'ask': 4469.62}","{'bid': 4465.07, 'ask': 4465.37}","{'bid': 4468.21, 'ask': 4468.51}"
2026-01-06 10:00:00,"{'bid': 4468.32, 'ask': 4468.62}","{'bid': 4468.43, 'ask': 4468.73}","{'bid': 4453.81, 'ask': 4454.11}","{'bid': 4457.92, 'ask': 4458.22}"
2026-01-06 10:15:00,"{'bid': 4457.93, 'ask': 4458.23}","{'bid': 4458.1, 'ask': 4458.4}","{'bid': 4452.0, 'ask': 4452.3}","{'bid': 4456.63, 'ask': 4456.93}"
2026-01-06 10:30:00,"{'bid': 4456.54, 'ask': 4456.84}","{'bid': 4456.96, 'ask': 4457.26}","{'bid': 4453.73, 'ask': 4454.03}","{'bid': 4455.83, 'ask': 4456.13}"
2026-01-06 10:45:00,"{'bid': 4455.8, 'ask': 4456.1}","{'bid': 4456.11, 'ask': 4456.41}","{'bid': 4444.79, 'ask': 4445.09}","{'bid': 4446.34, 'ask': 4446.64}"
2026-01-06 11:00:00,"{'bid': 4446.28, 'ask': 4446.58}","{'bid': 4452.21, 'ask': 4452.51}","{'bid': 4442.6, 'ask': 4442.9}","{'bid': 4450.11, 'ask': 4450.41}"
2026-01-06 11:15:00,"{'bid': 4450.1, 'ask': 4450.4}","{'bid': 4452.46, 'ask': 4452.76}","{'bid': 4448.71, 'ask': 4449.01}","{'bid': 4450.13, 'ask': 4450.43}"
2026-01-06 11:30:00,"{'bid': 4450.15, 'ask': 4450.45}","{'bid': 4455.87, 'ask': 4456.17}","{'bid': 4448.42, 'ask': 4448.72}","{'bid': 4451.05, 'ask': 4451.35}"
2026-01-06 11:45:00,"{'bid': 4451.09, 'ask': 4451.39}","{'bid': 4453.12, 'ask': 4453.42}","{'bid': 4449.23, 'ask': 4449.53}","{'bid': 4451.65, 'ask': 4451.95}"
2026-01-06 12:00:00,"{'bid': 4451.75, 'ask': 4452.05}","{'bid': 4453.01, 'ask': 4453.31}","{'bid': 4449.89, 'ask': 4450.19}","{'bid': 4450.65, 'ask': 4450.95}"
2026-01-06 12:15:00,"{'bid': 4450.64, 'ask': 4450.94}","{'bid': 4455.65, 'ask': 4455.95}","{'bid': 4448.63, 'ask': 4448.93}","{'bid': 4455.45, 'ask': 4455.75}"
2026-01-06 12:30:00,"{'bid': 4455.42, 'ask': 4455.72}","{'bid': 4462.42, 'ask': 4462.72}","{'bid': 4454.86, 'ask': 4455.16}","{'bid': 4462.17, 'ask': 4462.47}"
2026-01-06 12:45:00,"{'bid': 4462.19, 'ask': 4462.49}","{'bid': 4464.49, 'ask': 4464.79}","{'bid': 4459.74, 'ask': 4460.04}","{'bid': 4463.34, 'ask': 4463.64}"
2026-01-06 13:00:00,"{'bid': 4463.28, 'ask': 4463.58}","{'bid': 4464.68, 'ask': 4464.98}","{'bid': 4461.7, 'ask': 4462.0}","{'bid': 4462.08, 'ask': 4462.38}"
2026-01-06 13:15:00,"{'bid': 4462.12, 'ask': 4462.42}","{'bid': 4465.6, 'ask': 4465.9}","{'bid': 4461.4, 'ask': 4461.7}","{'bid': 4464.4, 'ask': 4464.7}"
2026-01-06 13:30:00,"{'bid': 4464.42, 'ask': 4464.72}","{'bid': 4466.25, 'ask': 4466.55}","{'bid': 4458.81, 'ask': 4459.11}","{'bid': 4461.98, 'ask': 4462.28}"
2026-01-06 13:45:00,"{'bid': 4461.97, 'ask': 4462.27}","{'bid': 4464.73, 'ask': 4465.03}","{'bid': 4459.58, 'ask': 4459.88}","{'bid': 4463.61, 'ask': 4463.91}"
2026-01-06 14:00:00,"{'bid': 4463.57, 'ask': 4463.87}","{'bid': 4468.15, 'ask': 4468.45}","{'bid': 4459.58, 'ask': 4459.88}","{'bid': 4465.48, 'ask': 4465.78}"
2026-01-06 14:15:00,"{'bid': 4465.55, 'ask': 4465.85}","{'bid': 4470.36, 'ask': 4470.66}","{'bid': 4457.4, 'ask': 4457.7}","{'bid': 4458.9, 'ask': 4459.2}"
2026-01-06 14:30:00,"{'bid': 4459.05, 'ask': 4459.35}","{'bid': 4462.14, 'ask': 4462.44}","{'bid': 4455.5, 'ask': 4455.8}","{'bid': 4461.06, 'ask': 4461.36}"
2026-01-06 14:45:00,"{'bid': 4461.09, 'ask': 4461.39}","{'bid': 4468.21, 'ask': 4468.51}","{'bid': 4453.89, 'ask': 4454.19}","{'bid': 4467.92, 'ask': 4468.22}"
2026-01-06 15:00:00,"{'bid': 4467.94, 'ask': 4468.24}","{'bid': 4472.5, 'ask': 4472.8}","{'bid': 4466.44, 'ask': 4466.74}","{'bid': 4471.65, 'ask': 4471.95}"
2026-01-06 15:15:00,"{'bid': 4471.63, 'ask': 4471.93}","{'bid': 4473.25, 'ask': 4473.55}","{'bid': 4464.42, 'ask': 4464.72}","{'bid': 4466.69, 'ask': 4466.99}"
2026-01-06 15:30:00,"{'bid': 4466.8, 'ask': 4467.1}","{'bid': 4483.12, 'ask': 4483.42}","{'bid': 4465.08, 'ask': 4465.38}","{'bid': 4479.57, 'ask': 4479.87}"
2026-01-06 15:45:00,"{'bid': 4479.56, 'ask': 4479.86}","{'bid': 4489.59, 'ask': 4489.89}","{'bid': 4479.51, 'ask': 4479.81}","{'bid': 4487.44, 'ask': 4487.74}"
2026-01-06 16:00:00,"{'bid': 4487.36, 'ask': 4487.66}","{'bid': 4490.86, 'ask': 4491.16}","{'bid': 4478.92, 'ask': 4479.22}","{'bid': 4480.24, 'ask': 4480.54}"
2026-01-06 16:15:00,"{'bid': 4480.19, 'ask': 4480.49}","{'bid': 4483.39, 'ask': 4483.69}","{'bid': 4473.77, 'ask': 4474.07}","{'bid': 4480.91, 'ask': 4481.21}"
2026-01-06 16:30:00,"{'bid': 4480.96, 'ask': 4481.26}","{'bid': 4481.95, 'ask': 4482.25}","{'bid': 4462.96, 'ask': 4463.26}","{'bid': 4475.31, 'ask': 4475.61}"
2026-01-06 16:45:00,"{'bid': 4475.33, 'ask': 4475.63}","{'bid': 4479.85, 'ask': 4480.15}","{'bid': 4471.43, 'ask': 4471.73}","{'bid': 4478.33, 'ask': 4478.63}"
2026-01-06 17:00:00,"{'bid': 4478.3, 'ask': 4478.6}","{'bid': 4483.08, 'ask': 4483.38}","{'bid': 4471.56, 'ask': 4471.86}","{'bid': 4478.78, 'ask': 4479.08}"
2026-01-06 17:15:00,"{'bid': 4478.77, 'ask': 4479.07}","{'bid': 4485.26, 'ask': 4485.56}","{'bid': 4477.67, 'ask': 4477.97}","{'bid': 4483.42, 'ask': 4483.72}"
2026-01-06 17:30:00,"{'bid': 4483.46, 'ask': 4483.76}","{'bid': 4488.8, 'ask': 4489.1}","{'bid': 4482.47, 'ask': 4482.77}","{'bid': 4488.11, 'ask': 4488.41}"
2026-01-06 17:45:00,"{'bid': 4488.03, 'ask': 4488.33}","{'bid': 4488.7, 'ask': 4489.0}","{'bid': 4484.34, 'ask': 4484.64}","{'bid': 4488.21, 'ask': 4488.51}"
2026-01-06 18:00:00,"{'bid': 4488.2, 'ask': 4488.5}","{'bid': 4490.23, 'ask': 4490.53}","{'bid': 4484.45, 'ask': 4484.75}","{'bid': 4488.35, 'ask': 4488.65}"
2026-01-06 18:15:00,"{'bid': 4488.29, 'ask': 4488.59}","{'bid': 4490.1, 'ask': 4490.4}","{'bid': 4485.78, 'ask': 4486.08}","{'bid': 4487.02, 'ask': 4487.32}"
2026-01-06 18:30:00,"{'bid': 4487.01, 'ask': 4487.31}","{'bid': 4489.83, 'ask': 4490.13}","{'bid': 4481.65, 'ask': 4481.95}","{'bid': 4483.89, 'ask': 4484.19}"
2026-01-06 18:45:00,"{'bid': 4483.91, 'ask': 4484.21}","{'bid': 4491.34, 'ask': 4491.64}","{'bid': 4483.34, 'ask': 4483.64}","{'bid': 4489.46, 'ask': 4489.76}"
